player,pos_cluster_calc,ws_per_48_calc,bpm_calc,ts_pct_calc,fg_pct_calc,fg3_pct_calc,pts_per_36_calc,stl_pct_calc,trb_pct_calc,blk_pct_calc,mps_calc,ast_pct_calc,allstar_pct_calc,sum_mp,start_age,end_age,avg_age,player_height,player_weight,team_id,draft_year,draft_number,draft_round,stand_jump,max_jump,court_sprint,lane_agility,bench_press,usg_pct_calc,orb_pct_calc,drb_pct_calc,net_rating_calc,career_years,all_star_total,score_guard,score_wing,score_big,score_nach_cluster,success_score,d_group,avg_score_d_group,score_d_group_diff,avg_score_d_number,score_d_number_diff
Tang Hamilton,Wing,0.12,-0.2,0.514,0.526,0.0,7.273469387755103,0.022000000000000002,0.10700000000000001,0.0,98.0,0.085,0.0,98.0,23.0,23.0,23.0,203.2,99.79024,MIA,Undrafted,61,Undrafted,,,,,,0.104,0.07200000000000001,0.142,-0.5,1,0,28.3,34.31,31.57,34.31,34.31,7,32.88851913477537,1.4214808652246305,32.88851913477537,1.4214808652246305
Tarence Kinsey,Guard,0.056333582089552234,-2.334029850746269,0.5421574626865673,0.45276716417910456,0.31537164179104477,13.680000000000003,0.026106716417910444,0.06526417910447761,0.0007216417910447761,446.6666666666667,0.06432014925373135,0.0,1340.0,22.0,24.0,23.0,198.12,84.21691466666667,MEM,Undrafted,61,Undrafted,29.0,35.5,3.3,10.67,5.0,0.18508283582089552,0.037788805970149254,0.0921910447761194,-5.404626865671641,3,0,30.28,33.71,28.98,30.28,33.71,7,32.88851913477537,0.821480865224629,32.88851913477537,0.821480865224629
Tarik Black,Big,0.11192136185598071,-2.7216631515516725,0.5684037360650798,0.5521825851159988,0.17905272672491712,11.616752033745104,0.012316661645073817,0.170818921361856,0.028698704429044895,829.75,0.05134769508888219,0.0,3319.0,23.0,26.0,24.5,207.01,114.191786,LAL,Undrafted,61,Undrafted,,,,,,0.14580747213015968,0.12720488098824947,0.21686923772220548,-2.7078336848448328,4,0,31.77,38.3,40.88,40.88,40.88,7,32.88851913477537,7.991480865224631,32.88851913477537,7.991480865224631
Tariq Abdul-Wahad,Guard,0.035122737674225094,-3.0091741210734346,0.4659492406906595,0.41653047638859997,0.23728292074058663,13.710255876846265,0.019287289369669235,0.08763012273767422,0.011601414603702934,801.1666666666666,0.08856251300187228,0.0,4807.0,23.0,28.0,25.5,198.12,101.30221333333333,SAC,1997,11,1,,,,,,0.20440815477428748,0.06438319117952986,0.11187081339712919,-3.6436654878302472,6,0,30.47,32.68,30.67,30.47,32.68,2,40.05011976047904,-7.370119760479042,42.59162162162163,-9.911621621621627
Taurean Green,Guard,-0.066,-7.5,0.44599999999999995,0.28,0.182,13.232432432432432,0.013999999999999997,0.076,0.0,74.0,0.22299999999999998,0.0,74.0,21.0,21.0,21.0,182.88,80.28578399999998,TOT,2007,52,2,29.0,32.5,3.26,11.3,8.0,0.243,0.0,0.149,5.4,1,0,26.55,23.06,21.44,26.55,26.55,6,33.73416,-7.184160000000002,33.85157894736842,-7.301578947368416
Taurean Prince,Wing,0.04459914950760966,-1.7517681289167413,0.5431144807520143,0.4165164503133393,0.3699461727842435,15.722202327663386,0.017020478961504028,0.08690790062667861,0.015799127126230977,1276.5714285714287,0.10957844673231872,0.0,8936.0,22.0,29.0,25.142857142857142,201.02285714285713,99.27184914285714,ATL,2016,12,1,34.0,36.0,3.24,10.96,,0.19832296329453894,0.023198522829006266,0.15086414503133394,-3.609679946284691,7,0,36.53,36.88,35.6,36.88,36.88,2,40.05011976047904,-3.1701197604790394,39.268484848484846,-2.3884848484848433
Tayshaun Prince,Wing,0.09572662781859641,0.2658158094755511,0.5115528882695718,0.4537600709399544,0.35922909804915126,12.874879655434508,0.009835919685837346,0.08104693438054218,0.012358405117810996,2255.4285714285716,0.12822127565239422,0.0,31576.0,22.0,35.0,28.5,205.74,97.42508171428571,DET,2002,23,1,,,,,,0.1782598492525969,0.04163640106409932,0.1215849695971624,2.5117937674182924,14,0,44.89,43.61,43.71,43.61,44.89,3,38.37348242811502,6.516517571884982,38.29,6.600000000000001
Terance Mann,Wing,0.12132825976661593,-0.5544901065449012,0.579452815829528,0.49054058853373916,0.380603500761035,13.170776255707763,0.011863267376966007,0.09887138508371385,0.008687721968543886,985.5,0.13092643328259765,0.0,3942.0,23.0,26.0,24.5,195.58,97.52228,LAC,2019,48,2,32.5,38.5,3.3,11.51,6.0,0.153994165398275,0.04780416032470827,0.14720598680872654,1.7559107052257739,4,0,36.93,36.84,36.74,36.84,36.93,5,35.637464788732395,1.2925352112676052,35.28809523809524,1.6419047619047618
Terence Davis,Guard,0.07516637105356509,-0.4757006030507272,0.566871230932955,0.43905782192266757,0.3687811280595956,17.657750975523236,0.018235899255054984,0.0923352252571834,0.0127119545938276,704.75,0.126959205391983,0.0,2819.0,22.0,26.0,23.75,193.04,91.171992,SAC,Undrafted,61,Undrafted,29.5,34.0,3.28,10.69,13.0,0.21321674352607306,0.031102163887903513,0.15466264632848528,3.157963816956368,4,0,37.02,36.79,35.2,37.02,37.02,7,32.88851913477537,4.131480865224631,32.88851913477537,4.131480865224631
Terence Morris,Wing,0.02496277145811789,-2.7556359875904857,0.4407166494312306,0.40513753877973113,0.18176215098241988,8.839917269906929,0.009714581178903826,0.11290486039296793,0.018050672182006202,644.6666666666666,0.07992244053774561,0.0,1934.0,23.0,27.0,24.666666666666668,205.74,100.243832,HOU,2001,33,2,,,,,,0.14754395036194415,0.07324715615305068,0.151511892450879,-7.797931747673217,3,0,25.94,28.98,30.19,28.98,30.19,4,35.330078125,-5.140078124999999,37.37076923076923,-7.180769230769226
Terrance Ferguson,Guard,0.05310725000000001,-4.053225,0.53010125,0.39938074999999995,0.33196725,8.286299999999999,0.011144499999999998,0.035335,0.00943925,1000.0,0.046913,0.0,4000.0,19.0,22.0,20.5,199.39,85.502092,OKC,2017,21,1,28.5,38.0,3.32,11.16,,0.1007945,0.019956250000000002,0.051073,-0.4507000000000001,4,0,27.69,28.33,26.83,27.69,28.33,3,38.37348242811502,-10.04348242811502,38.585,-10.255000000000003
Terrel Harris,Guard,-0.05825274725274725,-7.358241758241758,0.3752857142857143,0.2884791208791209,0.14327472527472526,7.5323076923076915,0.01289230769230769,0.10141978021978022,0.008914285714285715,227.5,0.11236483516483516,0.0,455.0,24.0,25.0,24.5,193.04,86.18248,MIA,Undrafted,61,Undrafted,,,,,,0.1694945054945055,0.060364835164835165,0.14128131868131868,-5.529890109890109,2,0,19.57,22.24,21.96,19.57,22.24,7,32.88851913477537,-10.648519134775373,32.88851913477537,-10.648519134775373
Terrell Brandon,Guard,0.14702775585982825,3.5741007194244605,0.5181033650498956,0.4479404966349501,0.31977303318635414,16.69785100951497,0.028737247621257834,0.06070582501740543,0.007665119517289395,1958.6363636363637,0.3549656996983059,0.18181818181818182,21545.0,21.0,31.0,26.0,180.34,79.00060666666667,CLE,1991,11,1,,,,,,0.23910647482014388,0.023531120909723834,0.0987075423532142,2.1302854490601066,11,2,56.18,50.35,45.23,56.18,56.18,2,40.05011976047904,16.129880239520958,42.59162162162163,13.588378378378373
Terrence Jones,Big,0.1268710895361381,0.5389608054656598,0.5468162531463502,0.5019485796476089,0.30093257820927727,15.730744336569579,0.013036677454153184,0.1314561308881697,0.03777849694354549,927.0,0.07039895720963682,0.0,5562.0,21.0,27.0,23.666666666666668,205.74,114.758776,HOU,2012,18,1,29.5,34.5,3.4,11.57,12.0,0.19227580007191655,0.08016271125494427,0.1814715929521755,-0.19509169363538334,6,0,36.79,39.61,41.48,41.48,41.48,2,40.05011976047904,1.4298802395209549,40.1614705882353,1.3185294117647004
Terrence Ross,Guard,0.06747930951521713,-0.9284434019006376,0.5370999037651871,0.41697515938890894,0.3598837964633706,16.300685673042224,0.016489594610850474,0.06382924335378323,0.011179237339107423,1511.4545454545455,0.08084861060988813,0.0,16626.0,21.0,32.0,26.09090909090909,199.50545454545454,91.171992,ORL,2012,8,1,31.0,37.5,3.28,11.78,2.0,0.20403777216408037,0.015681342475640563,0.11279417779381691,-0.8245458919764226,11,0,39.21,38.94,36.98,39.21,39.21,1,47.20743935309973,-7.997439353099729,42.52105263157895,-3.3110526315789457
Terrence Williams,Guard,-0.003288843258042436,-2.8105407255304584,0.467703627652293,0.4138206707734428,0.31598357289527723,13.350308008213553,0.014971252566735113,0.1073552361396304,0.0046529774127310065,730.5,0.2146413415468857,0.0,2922.0,22.0,25.0,23.5,198.12,99.79024,TOT,2009,11,1,30.5,37.0,3.18,11.15,9.0,0.2162457221081451,0.025433264887063656,0.1943860369609856,-7.80889801505818,4,0,32.64,31.17,30.34,32.64,32.64,2,40.05011976047904,-7.410119760479041,42.59162162162163,-9.951621621621626
Terry Cummings,Big,0.12896822821405393,0.6288483096347868,0.5180754321788896,0.4824063956575609,0.18164030326272934,20.667343206088855,0.01816528998760989,0.14359487285385567,0.011802259720337485,1883.2222222222222,0.10495902413121719,0.1111111111111111,33898.0,21.0,38.0,29.5,205.74,109.99606,MIL,1982,2,1,,,,,,0.2563531771785946,0.10607805770251934,0.18142908136173228,-0.15621865596790369,18,2,50.83,52.85,52.53,52.53,52.85,1,47.20743935309973,5.642560646900272,48.357837837837835,4.492162162162167
Terry Davis,Big,0.05610145626386344,-3.8642877808853315,0.5104116115343814,0.4763573150737776,0.10738740476420099,10.620850612402352,0.008821583566399846,0.1523616549329733,0.009074934902112065,1036.9,0.038856881087858036,0.0,10369.0,22.0,33.0,26.9,207.4333333333333,112.64201333333332,DAL,Undrafted,61,Undrafted,,,,,,0.14313607869611342,0.1118292988716366,0.1978848490693413,-0.46226251326068085,10,0,30.14,35.61,37.59,37.59,37.59,7,32.88851913477537,4.701480865224632,32.88851913477537,4.701480865224632
Terry Dehere,Guard,0.047949349760438055,-2.5802053388090345,0.5303597535934292,0.4120035592060233,0.3712576317590691,15.923778234086242,0.014953867214236824,0.04666707734428474,0.003586858316221766,1217.5,0.22658850102669406,0.0,7305.0,22.0,27.0,24.5,193.04,86.18248,LAC,1993,13,1,,,,,,0.2207552361396304,0.02207939767282683,0.07288624229979465,-1.9637371663244354,6,0,39.05,33.33,30.92,39.05,39.05,2,40.05011976047904,-1.0001197604790448,42.781891891891895,-3.731891891891898
Terry Mills,Big,0.09759048836926075,-0.5844659602971622,0.5316220314212642,0.45460504201680674,0.33945031055900626,15.713335769090246,0.01240780660090123,0.12745463402752405,0.012294178540981611,1492.909090909091,0.08973772987455853,0.0,16422.0,23.0,33.0,28.0,208.28000000000003,109.769264,DET,1990,16,1,,,,,,0.2054805748386311,0.06930538302277434,0.18551905979783218,1.3506515649738156,11,0,39.83,41.72,42.39,42.39,42.39,2,40.05011976047904,2.3398802395209586,40.075625,2.3143749999999983
Terry Porter,Guard,0.14993508513888104,2.8746817898964756,0.5756118968150704,0.4625897493918651,0.3695160095038751,15.864479266843922,0.021760903999547436,0.06110027153928834,0.0035398823329750523,2079.6470588235293,0.28985237879730724,0.11764705882352941,35354.0,22.0,38.0,30.0,190.5,90.71840000000002,POR,1985,24,1,,,,,,0.19103623352378798,0.022576879561011485,0.09961175538835776,2.1564122871527975,17,2,57.27,52.02,48.36,57.27,57.27,3,38.37348242811502,18.896517571884985,39.96558823529411,17.30441176470589
Terry Rozier,Guard,0.09263225598970896,0.5985769416304872,0.5322994050490433,0.41307171570992124,0.37126821032320306,17.489725036179447,0.017245296671490596,0.08125518572117704,0.008335504100337676,1554.75,0.1868853513426596,0.0,12438.0,21.0,29.0,24.625,186.3725,86.18248,BOS,2015,16,1,33.0,38.0,3.15,10.84,7.0,0.21632046952886316,0.027011657822801093,0.13611207589644636,-1.583799646245377,8,0,43.31,40.55,38.7,43.31,43.31,2,40.05011976047904,3.2598802395209603,40.075625,3.234375
Terry Taylor,Guard,0.16,-0.6,0.656,0.614,0.316,15.97310924369748,0.01,0.134,0.01,357.0,0.086,0.0,714.0,22.0,23.0,22.5,194.31,104.32616,CHI,Undrafted,61,Undrafted,,,,,,0.159,0.146,0.12200000000000001,-6.9,2,0,37.15,38.83,40.12,37.15,40.12,7,32.88851913477537,7.231480865224626,32.88851913477537,7.231480865224626
Thabo Sefolosha,Guard,0.09891627321372364,0.5619294932326094,0.5390069772321897,0.4506348232084776,0.3392091071241213,9.438149197355996,0.024915328926660374,0.09660707166089604,0.015174640646312035,1361.5714285714287,0.09229052565313188,0.0,19062.0,22.0,35.0,28.5,200.47857142857143,98.62386057142858,OKC,2006,13,1,,,,,,0.1266052355471619,0.03790966320428077,0.1520562900010492,3.927615150561326,14,0,37.56,42.82,39.88,37.56,42.82,2,40.05011976047904,2.7698802395209583,42.781891891891895,0.03810810810810494
Thaddeus Young,Big,0.10408276165900938,0.4878500849644408,0.5413892315438353,0.5035951287053937,0.29990990622443203,15.672314179621122,0.024535779470073637,0.11278862735225628,0.011655327585121781,1986.125,0.10171930266221915,0.0,31778.0,19.0,35.0,26.5625,203.2,102.5968405,PHI,2007,12,1,34.5,37.0,3.19,11.06,13.0,0.2021267858266725,0.07668065957580715,0.14954150670275032,0.04847378689659509,16,0,45.88,49.57,46.95,46.95,49.57,2,40.05011976047904,9.519880239520958,39.268484848484846,10.301515151515154
Thanasis Antetokounmpo,Wing,0.07516652286453838,-3.417946505608283,0.5432079378774806,0.5152459016393444,0.17293356341673857,12.427610008628127,0.018345125107851596,0.11292579810181191,0.018959447799827438,231.8,0.0936367558239862,0.0,1159.0,23.0,30.0,27.4,199.13600000000002,98.0665904,MIL,2014,51,2,31.5,39.5,3.18,11.39,,0.1624158757549612,0.09932269197584125,0.1266246764452114,-3.8253666954270926,5,0,29.9,33.42,32.63,33.42,33.42,6,33.73416,-0.3141600000000011,34.11230769230769,-0.6923076923076863
Theo Maledon,Guard,-0.00883023082650782,-4.79717051377513,0.4927185405807893,0.3703663440059568,0.3208019359642591,13.652122114668652,0.015676098287416233,0.06605658972449739,0.007028294862248697,895.3333333333334,0.18698585256887565,0.0,2686.0,19.0,22.0,20.333333333333332,193.88666666666666,79.3786,OKC,2020,34,2,,,,,,0.19704244229337303,0.016704393149664928,0.1160848845867461,-14.471705137751304,3,0,31.71,29.05,27.13,31.71,31.71,4,35.330078125,-3.620078124999999,36.108695652173914,-4.398695652173913
Theo Pinson,Guard,-0.021820580474934032,-5.063324538258575,0.42751715039577837,0.3099182058047493,0.2281992084432718,11.825857519788919,0.017810026385224276,0.08114379947229551,0.006676781002638524,151.6,0.17644591029023748,0.0,758.0,23.0,27.0,25.0,197.10399999999998,96.7058144,BRK,Undrafted,61,Undrafted,27.0,34.0,3.22,11.53,7.0,0.19763192612137204,0.02246042216358839,0.13801451187335093,-5.52084432717678,5,0,26.58,26.09,24.03,26.58,26.58,7,32.88851913477537,-6.3085191347753735,32.88851913477537,-6.3085191347753735
Theo Ratliff,Big,0.11197902439024392,0.0026682926829268093,0.5447454634146341,0.49603229268292687,0.0,10.194497560975611,0.010409317073170733,0.13003790243902438,0.07219458536585364,1281.25,0.03680463414634146,0.0625,20500.0,22.0,37.0,29.5,208.28,104.779752,PHI,1995,18,1,,,,,,0.1414300975609756,0.08855878048780487,0.17095473170731706,0.2688634146341463,16,1,37.56,42.48,46.64,46.64,46.64,2,40.05011976047904,6.589880239520959,40.1614705882353,6.478529411764704
Theron Smith,Wing,-0.02473546511627907,-6.413372093023256,0.3944244186046511,0.3364186046511628,0.31468023255813954,7.8279069767441865,0.008328488372093023,0.13,0.009622093023255814,344.0,0.07704941860465117,0.0,688.0,23.0,24.0,23.5,203.2,102.0582,CHA,Undrafted,61,Undrafted,28.5,32.0,3.1,10.99,25.0,0.1492936046511628,0.08274127906976744,0.18148255813953487,-12.198255813953487,2,0,20.58,24.56,26.13,24.56,26.13,7,32.88851913477537,-6.758519134775373,32.88851913477537,-6.758519134775373
Thomas Bryant,Big,0.1623763503649635,1.484,0.6545156204379562,0.5895658394160583,0.35445547445255476,18.16817518248175,0.008441459854014599,0.15447912408759124,0.03670569343065694,570.8333333333334,0.09682569343065695,0.0,3425.0,20.0,25.0,22.5,208.70333333333335,112.490816,WAS,2017,42,2,25.5,33.0,3.37,11.42,7.0,0.18108963503649633,0.08067153284671533,0.2307436496350365,-5.239299270072992,6,0,40.81,42.12,45.61,45.61,45.61,5,35.637464788732395,9.972535211267605,35.22714285714286,10.38285714285714
Thomas Gardner,Guard,-0.12251748251748251,-8.090909090909092,0.3563916083916084,0.29437062937062936,0.19791608391608392,11.379020979020977,0.015076923076923078,0.04451748251748252,0.005482517482517483,71.5,0.03383216783216783,0.0,143.0,22.0,23.0,22.5,195.58,102.0582,ATL,Undrafted,61,Undrafted,,,,,,0.21986013986013983,0.02297202797202797,0.06574825174825176,3.0111888111888114,2,0,16.66,18.08,15.68,16.66,18.08,7,32.88851913477537,-14.808519134775374,32.88851913477537,-14.808519134775374
Thomas Hamilton,Big,-0.04187755102040817,-6.183673469387755,0.4316326530612245,0.41177551020408165,,11.198833819241981,0.005571428571428571,0.18316326530612245,0.04463265306122449,171.5,0.07353061224489794,0.0,343.0,20.0,24.0,22.0,218.44,149.68536,BOS,Undrafted,61,Undrafted,,,,,,0.2098367346938775,0.1353061224489796,0.2288367346938775,-6.36734693877551,2,0,22.2,27.22,32.51,32.51,32.51,7,32.88851913477537,-0.3785191347753738,32.88851913477537,-0.3785191347753738
Thomas Robinson,Big,0.0528023311132255,-3.4840627973358704,0.4828970028544244,0.46885870599429114,0.0,13.059847764034254,0.019164129400570884,0.19814058039961943,0.020413415794481447,840.8,0.07223334919124642,0.0,4204.0,21.0,25.0,23.0,208.28000000000003,107.501304,TOT,2012,5,1,28.5,35.5,3.17,11.96,15.0,0.19799215033301615,0.14059443387250237,0.2569457659372027,-6.879210275927688,5,0,30.09,38.53,39.77,39.77,39.77,1,47.20743935309973,-7.437439353099727,48.487297297297296,-8.717297297297293
Thon Maker,Big,0.08741225165562913,-2.1127483443708606,0.5375502207505518,0.4356147902869757,0.31990728476821195,12.07549668874172,0.01290066225165563,0.11292604856512142,0.04077814569536424,724.8,0.06306291390728476,0.0,3624.0,19.0,23.0,21.0,214.88400000000001,100.6067056,MIL,2016,10,1,32.0,36.5,3.33,11.15,,0.15475275938189847,0.06846412803532008,0.157333885209713,-3.2066777041942607,5,0,31.33,34.58,36.17,36.17,36.17,1,47.20743935309973,-11.037439353099728,43.98444444444445,-7.814444444444447
Thurl Bailey,Big,0.08700068347203795,-0.9374502472560609,0.5230509789731838,0.47343806537209027,0.18194556346238894,17.145772524424075,0.008294496039882604,0.1045326659429904,0.025640533912274353,2072.75,0.07996269046757529,0.0,24873.0,22.0,37.0,27.833333333333332,210.82000000000002,112.037224,UTA,1983,7,1,,,,,,0.21463784022836008,0.059729345072970695,0.14663124673340572,0.05894343263780003,12,0,43.15,42.74,44.46,44.46,44.46,1,47.20743935309973,-2.747439353099729,44.54944444444445,-0.08944444444444599
Tiago Splitter,Big,0.17834688784497943,1.154653552554316,0.5971222842043453,0.5546303581914269,0.003715208455666471,14.850264239577216,0.01482428068115091,0.14907017028772754,0.02232545507927187,973.1428571428571,0.09459219025249559,0.0,6812.0,26.0,32.0,29.0,210.82,110.15805714285715,SAS,2007,28,1,26.0,31.5,3.38,11.65,8.0,0.18328288314738694,0.09970992366412214,0.19473194362889018,9.305211391661775,7,0,39.88,43.57,44.7,44.7,44.7,3,38.37348242811502,6.326517571884985,36.8948275862069,7.805172413793102
Tibor Pleiss,Big,-0.041,-11.6,0.464,0.44,0.0,10.536585365853657,0.006,0.10699999999999998,0.021,82.0,0.04,0.0,82.0,26.0,26.0,26.0,220.98,116.119552,UTA,2010,31,2,,,,,,0.191,0.086,0.128,-6.0,1,0,18.67,21.18,23.27,23.27,23.27,4,35.330078125,-12.060078125,33.6573076923077,-10.387307692307697
Tierre Brown,Guard,-0.012711608222490933,-4.024727932285368,0.45536880290205567,0.3848960096735187,0.3137998790810157,11.511729141475213,0.020709794437726727,0.05670616686819831,0.0018627569528415963,413.5,0.2683089480048368,0.0,1654.0,22.0,25.0,23.5,187.96,85.728888,CLE,Undrafted,61,Undrafted,,,,,,0.1977920193470375,0.027744860943168078,0.08577932285368803,-8.242321644498185,4,0,31.19,27.52,23.92,31.19,31.19,7,32.88851913477537,-1.6985191347753705,32.88851913477537,-1.6985191347753705
Tim Breaux,Wing,-0.011840425531914894,-5.8808510638297875,0.44568085106382976,0.36810638297872345,0.2951170212765957,11.420425531914894,0.01296808510638298,0.05830851063829786,0.009755319148936173,313.3333333333333,0.06561702127659574,0.0,940.0,24.0,27.0,25.333333333333332,200.66,97.52227999999998,HOU,Undrafted,61,Undrafted,,,,,,0.18251063829787234,0.047904255319148936,0.06846808510638298,0.03829787234042553,3,0,23.66,24.32,22.98,24.32,24.32,7,32.88851913477537,-8.568519134775372,32.88851913477537,-8.568519134775372
